Date,Close,High,Low,Open,Volume
2021-07-06,82.21920013427734,83.3363510571721,82.21920013427734,82.95285120182301,2030654
2021-07-07,83.12793731689453,83.12793731689453,81.99410874878407,82.11916458626469,1879216
2021-07-08,82.94452667236328,83.51977973432015,82.65273394550269,82.83614833398775,1807323
2021-07-09,82.19419860839844,82.44431029655387,81.46054740940266,82.2442247623922,2720818
2021-07-12,82.67774963378906,82.94453248283675,82.30258843877365,82.82781538391619,1510229
2021-07-13,82.0274658203125,83.46976475425097,81.98577841666966,83.369718801871,2270019
2021-07-14,82.35261535644531,82.57771718140336,81.66064509543416,82.03581268349575,2042014
2021-07-15,81.96075439453125,82.64438571647307,81.79401752990297,82.52766863911253,2046644
2021-07-16,81.86073303222656,81.9691113822864,81.37718711238098,81.96077262901869,3147728
2021-07-19,81.43553924560547,81.64396353663531,80.23501329388009,81.07704921060996,1615348
2021-07-20,81.3771743774414,81.61894729952849,80.0599314339066,80.3684016504875,2194476
2021-07-21,82.05248260498047,82.41931143389044,81.53559437581312,81.91075559766719,1894365
2021-07-22,83.2696762084961,83.2696762084961,82.47766639217144,82.51935379749591,2039580
2021-07-23,82.63607025146484,82.86950445399869,82.34427113769256,82.53602429583391,1557685
2021-07-26,82.6527328491211,83.19463725501925,82.3692788783892,82.71943014597717,1408492
2021-07-27,83.96163940429688,84.0199979505055,82.75694727422956,82.86115941821672,2547943
2021-07-28,82.7861328125,83.66151103824866,82.62772831234346,83.39472819412458,2323659
2021-07-29,82.91117095947266,82.99454575484737,82.46098013958931,82.7944538786727,1744882
2021-07-30,83.07792663574219,83.5072801817083,82.91118338061638,83.08626538864968,2502824
2021-08-02,84.75365447998047,85.32890118255379,83.08626019654764,83.27800697720394,2317578
2021-08-03,84.57858276367188,84.8286944808304,84.22009269473409,84.22009269473409,1639681
2021-08-04,85.22887420654297,85.45396966944492,84.62027240437715,84.62027240437715,1876527
2021-08-05,86.2126235961914,86.45439016748446,85.29555166119974,85.45395615189909,1995170
2021-08-06,86.49608612060547,86.8879248296438,86.10424741156713,86.28766181670039,1917193
2021-08-09,87.48818969726562,88.02175541772537,86.91293657089913,87.3381239408485,1889463
2021-08-10,88.83877563476562,88.83877563476562,87.69661448963589,88.08845320914367,2356568
2021-08-11,90.1810302734375,90.89801041941253,89.31398436759316,90.664576206417,3614887
2021-08-12,88.2718505859375,90.80629064598274,87.82165336863298,90.75627085315037,3841214
2021-08-13,86.7295150756836,88.5886625526947,86.39603493749182,88.37189950877935,3735467
2021-08-16,85.48731994628906,86.39604692937445,85.38727398276365,86.32935598096297,3855925
2021-08-17,84.1778793334961,85.79341568883845,84.1778793334961,85.6063526968226,3990475
2021-08-18,84.83259582519531,85.51282372769279,84.41595964066099,84.59451800546141,3036114
2021-08-19,84.36494445800781,85.08768254686458,84.26290832692894,84.27991759234243,2242541
2021-08-20,84.4074478149414,85.62335070822418,84.39044503803822,85.0281562096103,2620966
2021-08-23,85.17269134521484,85.17269134521484,84.70504043968901,84.93461357700058,1326874
2021-08-24,84.9516372680664,85.53832715735021,84.81558909904574,85.46180492762639,1335240
2021-08-25,85.30024719238281,85.73389261125682,84.83258973211343,85.01965271622119,1403418
2021-08-26,85.86993408203125,86.08250447488804,84.89210897746331,85.57233682945846,1664793
2021-08-27,86.33757781982422,86.37158985573191,85.41076768095402,85.75088155289843,1907148
2021-08-30,85.3852767944336,86.81375014324638,85.02816007901384,86.72872328059412,1928907
2021-08-31,85.13019561767578,85.56383456034317,84.69655018787465,85.02815949091853,2947816
2021-09-01,85.8784408569336,85.8784408569336,84.30542120797095,84.70505459445452,1788312
2021-09-02,86.19304656982422,86.72872163277619,85.3767770270306,86.30358084045865,1887736
2021-09-03,86.59268188476562,86.72873006535929,85.89545117705889,86.18455031725325,1604540
2021-09-06,86.86475372314453,86.86475372314453,85.56381769023888,86.1420093202639,1458446
2021-09-07,86.84776306152344,87.14536032737426,86.37160743616214,86.72872415518312,1332462
2021-09-08,87.51097869873047,87.83408985105123,86.32058318873185,86.37160449480723,2118352
2021-09-09,85.49580383300781,86.98379639558136,85.10466865074022,86.77122602949943,2468569
2021-09-10,85.95497131347656,86.72022611752695,85.60635920043572,86.6607066598305,1995586
2021-09-13,86.1335220336914,86.19304148161693,85.35976272352644,85.69137200298763,1119691
2021-09-14,86.37159729003906,86.6947019282741,85.12168243316002,85.79340560410634,2114634
2021-09-15,86.22705841064453,86.55016307668448,85.35126293131988,85.98897411830947,1668541
2021-09-16,87.45146179199219,87.45146179199219,86.39286534534922,86.72021909259465,3551486
